CommitId;RefactoringType;RefactoringDetail,,,,,,,,,
"3d38116fc4be658674af6d8968fc563d3559a0b5;Rename Class;Rename Class	com.sunlightlabs.android.congress.LegislatorNews.LegislatorNewsHolder renamed to com.sunlightlabs.android.congress.NewsList",,,,,,,,,
"7e2ca1af519d6673f402a2f8f8034f6fbe7db157;Move Method;Move Method	public shareText() : String from class com.sunlightlabs.android.congress.BillInfo to public shareText() : String from class com.sunlightlabs.android.congress.BillTabs",,,,,,,,,
"ad9debf13f22634988b7d9dfe6d086f28e65098e;Move Class;Move Class	com.sunlightlabs.android.congress.LegislatorProfile.ShortcutImageTask moved to com.sunlightlabs.android.congress.utils.ShortcutImageTask",,,,,,,,,
"5f39c16a76a215137c13dad7538a80a7d0c32dfe;Rename Method;Rename Method	public politiwidgetsUrl(title String", state String, district String) : String renamed to public districtMapUrl(title String, state String, district String) : String in class com.sunlightlabs.android.congress.utils.Utils,,,,,
"54dd2e9a7854039197f38d25cb0a6b8eea98b727;Rename Method;Rename Method	private updateCurrentLocation() : void renamed to private setupLocation() : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"b6fcd3a2ece6d63899ab8e2a1e5430e8a0d027cb;Rename Class;Rename Class	com.sunlightlabs.android.congress.utils.FavBillsAdapter renamed to com.sunlightlabs.android.congress.MainMenu.FavoriteBillsAdapter",,,,,,,,,
"b6fcd3a2ece6d63899ab8e2a1e5430e8a0d027cb;Rename Class;Rename Class	com.sunlightlabs.android.congress.utils.FavBillsAdapter.FavBillWrapper renamed to com.sunlightlabs.android.congress.MainMenu.FavoriteBillsAdapter.FavoriteBillWrapper",,,,,,,,,
"b6fcd3a2ece6d63899ab8e2a1e5430e8a0d027cb;Rename Class;Rename Class	com.sunlightlabs.android.congress.utils.FavLegislatorsAdapter renamed to com.sunlightlabs.android.congress.MainMenu.FavoriteLegislatorsAdapter",,,,,,,,,
"b6fcd3a2ece6d63899ab8e2a1e5430e8a0d027cb;Rename Class;Rename Class	com.sunlightlabs.android.congress.utils.FavLegislatorsAdapter.FavLegislatorWrapper renamed to com.sunlightlabs.android.congress.MainMenu.FavoriteLegislatorsAdapter.FavoriteLegislatorWrapper",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Rename Class;Rename Class	com.sunlightlabs.android.congress.utils.FavoriteLegislatorsAdapter renamed to com.sunlightlabs.android.congress.utils.FavLegislatorsAdapter",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Rename Class;Rename Class	com.sunlightlabs.android.congress.utils.FavoriteLegislatorsAdapter.FavoriteLegislatorWrapper renamed to com.sunlightlabs.android.congress.utils.FavLegislatorsAdapter.FavLegislatorWrapper",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Attribute;Move Attribute	private database : Database from class com.sunlightlabs.android.congress.LegislatorProfile to class com.sunlightlabs.android.congress.BillTabs",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Attribute;Move Attribute	private database : Database from class com.sunlightlabs.android.congress.LegislatorProfile to class com.sunlightlabs.android.congress.LegislatorTabs",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Attribute;Move Attribute	private database : Database from class com.sunlightlabs.android.congress.LegislatorProfile to class com.sunlightlabs.android.congress.BillTabs",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Attribute;Move Attribute	private database : Database from class com.sunlightlabs.android.congress.LegislatorProfile to class com.sunlightlabs.android.congress.LegislatorTabs",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Attribute;Move Attribute	private database : Database from class com.sunlightlabs.android.congress.LegislatorProfile to class com.sunlightlabs.android.congress.BillTabs",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Attribute;Move Attribute	private database : Database from class com.sunlightlabs.android.congress.LegislatorProfile to class com.sunlightlabs.android.congress.LegislatorTabs",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Rename Method;Rename Method	private toggleFavoritePeopleHeader() : void renamed to private toggleFavPeopleHeader() : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Method;Move Method	private toggleDatabaseFavorite() : void from class com.sunlightlabs.android.congress.LegislatorProfile to private toggleDatabaseFavorite() : void from class com.sunlightlabs.android.congress.LegislatorTabs",,,,,,,,,
"c7af09ee70e7f0bffff1d88f84449eb0cf8b6353;Move Method;Move Method	public fromCursor(c Cursor) : Legislator from class com.sunlightlabs.congress.services.LegislatorService to public fromCursor(c Cursor) : Legislator from class com.sunlightlabs.congress.models.Legislator",,,,,,,,,
"827e3e2c7ffdbb516188eda927a44a60aa79fede;Rename Method;Rename Method	public politiwidgetsUrl(title String", state String, district String) : String renamed to public districtMapUrl(title String, state String, district String) : String in class com.sunlightlabs.android.congress.utils.Utils,,,,,
"22f15aadc5d4adf682f9778a3655fdc1230c0008;Move Class;Move Class	com.sunlightlabs.android.yahoo.news.NewsException moved to com.sunlightlabs.yahoo.news.NewsException",,,,,,,,,
"22f15aadc5d4adf682f9778a3655fdc1230c0008;Move Class;Move Class	com.sunlightlabs.android.yahoo.news.NewsItem moved to com.sunlightlabs.yahoo.news.NewsItem",,,,,,,,,
"22f15aadc5d4adf682f9778a3655fdc1230c0008;Move Class;Move Class	com.sunlightlabs.android.yahoo.news.NewsService moved to com.sunlightlabs.yahoo.news.NewsService",,,,,,,,,
"22f15aadc5d4adf682f9778a3655fdc1230c0008;Move Class;Move Class	com.sunlightlabs.android.youtube.Video moved to com.sunlightlabs.youtube.Video",,,,,,,,,
"22f15aadc5d4adf682f9778a3655fdc1230c0008;Move Class;Move Class	com.sunlightlabs.android.youtube.YouTube moved to com.sunlightlabs.youtube.YouTube",,,,,,,,,
"22f15aadc5d4adf682f9778a3655fdc1230c0008;Move Class;Move Class	com.sunlightlabs.android.youtube.YouTubeException moved to com.sunlightlabs.youtube.YouTubeException",,,,,,,,,
"d8e6d20542af7cf60d055e4aa63e22252f35951b;Rename Package;Rename Package	com.sunlightlabs.congress.java to com.sunlightlabs.congress.models",,,,,,,,,
"d8e6d20542af7cf60d055e4aa63e22252f35951b;Rename Package;Rename Package	com.sunlightlabs.congress.java to com.sunlightlabs.congress.services",,,,,,,,,
"aadbaa248ab5bb90b8953f03e928abf2e8f86243;Move Method;Move Method	public forLegislator(bioguide_id String) : ArrayList<Committee> from class com.sunlightlabs.congress.java.Committee to public forLegislator(bioguideId String) : ArrayList<Committee> from class com.sunlightlabs.services.congress.CongressCommitteeService",,,,,,,,,
"aadbaa248ab5bb90b8953f03e928abf2e8f86243;Move Method;Move Method	public find(id String) : Committee from class com.sunlightlabs.congress.java.Committee to public find(id String) : Committee from class com.sunlightlabs.services.congress.CongressCommitteeService",,,,,,,,,
"aadbaa248ab5bb90b8953f03e928abf2e8f86243;Move Method;Move Method	private committeesFor(url String) : ArrayList<Committee> from class com.sunlightlabs.congress.java.Committee to public committeesFor(url String) : ArrayList<Committee> from class com.sunlightlabs.services.congress.CongressCommitteeService",,,,,,,,,
"4d603a969231f910ebcea1e8d4300641da1030ae;Rename Package;Rename Package	com.sunlightlabs.congress.java.service to com.sunlightlabs.services",,,,,,,,,
"4d603a969231f910ebcea1e8d4300641da1030ae;Rename Package;Rename Package	com.sunlightlabs.congress.java.service to com.sunlightlabs.services.congress",,,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public recentlyIntroduced(n int", p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.Bill to public recentlyIntroduced(n int, p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.service.CongressBillService,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public recentLaws(n int", p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.Bill to public recentLaws(n int, p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.service.CongressBillService,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public recentlySponsored(n int", sponsor_id String, p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.Bill to public recentlySponsored(n int, sponsorId String, p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.service.CongressBillService,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public latestVotes(n int", p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.Bill to public latestVotes(n int, p int) : ArrayList<Bill> from class com.sunlightlabs.congress.java.service.CongressBillService,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public find(id String", sections String) : Bill from class com.sunlightlabs.congress.java.Bill to public find(id String, sections String) : Bill from class com.sunlightlabs.congress.java.service.CongressBillService,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public billsFor(url String) : ArrayList<Bill> from class com.sunlightlabs.congress.java.Bill to public billsFor(url String) : ArrayList<Bill> from class com.sunlightlabs.congress.java.service.CongressBillService",,,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public allWhere(key String", value String) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.Legislator to public allWhere(key String, value String) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.service.CongressLegislatorService,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public allForZipCode(zip String) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.Legislator to public allForZipCode(zip String) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.service.CongressLegislatorService",,,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public allForLatLong(latitude double", longitude double) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.Legislator to public allForLatLong(latitude double, longitude double) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.service.CongressLegislatorService,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public find(bioguide_id String) : Legislator from class com.sunlightlabs.congress.java.Legislator to public find(bioguideId String) : Legislator from class com.sunlightlabs.congress.java.service.CongressLegislatorService",,,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	private legislatorsFor(url String) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.Legislator to public legislatorsFor(url String) : ArrayList<Legislator> from class com.sunlightlabs.congress.java.service.CongressLegislatorService",,,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public fromDrumbone(json JSONObject) : Legislator from class com.sunlightlabs.congress.java.Legislator to public fromDrumbone(json JSONObject) : Legislator from class com.sunlightlabs.congress.java.service.CongressLegislatorService",,,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public fromSunlight(json JSONObject) : Legislator from class com.sunlightlabs.congress.java.Legislator to public fromSunlight(json JSONObject) : Legislator from class com.sunlightlabs.congress.java.service.CongressLegislatorService",,,,,,,,,
"7b2bcac478b21a1b0bf294a3837d731f426abe8a;Move Method;Move Method	public find(id String", sections String) : Roll from class com.sunlightlabs.congress.java.Roll to public find(id String, sections String) : Roll from class com.sunlightlabs.congress.java.service.CongressRollService,,,,,,,
"0d3001ef174eea4719bb8ace98f5d0a4e1cbe0a9;Extract Method;Extract Method	private setupBillMenu(inflater LayoutInflater) : ArrayList<View> extracted from public setupControls() : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"0d3001ef174eea4719bb8ace98f5d0a4e1cbe0a9;Extract Method;Extract Method	private setupSearchMenu(inflater LayoutInflater) : ArrayList<View> extracted from public setupControls() : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"0d3001ef174eea4719bb8ace98f5d0a4e1cbe0a9;Extract Method;Extract Method	private inflateHeader(inflater LayoutInflater", text int) : View extracted from public setupControls() : void in class com.sunlightlabs.android.congress.MainMenu,,,,,,,,
"8bcfde3d6b7531a2b7bd3ad1a8efaf0ac7f460a0;Move Method;Move Method	public tabView(name String) : View from class com.sunlightlabs.android.congress.BillTabs to public tabView(context Context", name String) : View from class com.sunlightlabs.android.congress.utils.Utils,,,,,,,,
"23600c618756e215a42c1b3b4fde87a5ce2f3223;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadsBill moved to com.sunlightlabs.android.congress.utils.LoadBillTask.LoadsBill",,,,,,,,,
"23600c618756e215a42c1b3b4fde87a5ce2f3223;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadsPhoto moved to com.sunlightlabs.android.congress.utils.LoadPhotoTask.LoadsPhoto",,,,,,,,,
"7b1e9b0d0165d823e28aceca68f2230994e118e5;Extract Method;Extract Method	private setupBillMenu(inflater LayoutInflater) : ArrayList<View> extracted from public setupControls() : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"7b1e9b0d0165d823e28aceca68f2230994e118e5;Extract Method;Extract Method	private setupSearchMenu(inflater LayoutInflater) : ArrayList<View> extracted from public setupControls() : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"7b1e9b0d0165d823e28aceca68f2230994e118e5;Extract Method;Extract Method	private inflateHeader(inflater LayoutInflater", text int) : View extracted from public setupControls() : void in class com.sunlightlabs.android.congress.MainMenu,,,,,,,,
"6aad1c03b910b260f0647ae28eafd7b596045491;Extract Method;Extract Method	public billIntent(billId String", code String) : Intent extracted from public billIntent(billId String) : Intent in class com.sunlightlabs.android.congress.utils.Utils,,,,,,,,
"932dd3696b934e465a60023fb700244d49fa3e53;Rename Method;Rename Method	public loadBillIntent(context Context", klass Class<?>, bill Bill) : Intent renamed to public billIntent(context Context, bill Bill) : Intent in class com.sunlightlabs.android.congress.utils.Utils,,,,,,
"5fa7a11c14eeab5341646407f3ac4665d0725811;Rename Method;Rename Method	public loadBill() : void renamed to public loadSummary() : void in class com.sunlightlabs.android.congress.BillInfo",,,,,,,,,
"5fa7a11c14eeab5341646407f3ac4665d0725811;Rename Method;Rename Method	public photoContext() : Context renamed to public getContext() : Context in class com.sunlightlabs.android.congress.BillInfo",,,,,,,,,
"5fa7a11c14eeab5341646407f3ac4665d0725811;Inline Method;Inline Method	public displayBillBasic(adapter MergeAdapter) : LinearLayout inlined to public setupControls() : void in class com.sunlightlabs.android.congress.BillInfo",,,,,,,,,
"5fa7a11c14eeab5341646407f3ac4665d0725811;Rename Method;Rename Method	public photoContext() : Context renamed to public getContext() : Context in class com.sunlightlabs.android.congress.LegislatorList",,,,,,,,,
"5fa7a11c14eeab5341646407f3ac4665d0725811;Rename Method;Rename Method	public photoContext() : Context renamed to public getContext() : Context in class com.sunlightlabs.android.congress.LegislatorProfile",,,,,,,,,
"5fa7a11c14eeab5341646407f3ac4665d0725811;Rename Method;Rename Method	public billIntentExtra(context Context", bill Bill) : Intent renamed to public loadBillIntent(context Context, klass Class<?>, bill Bill) : Intent in class com.sunlightlabs.android.congress.utils.Utils,,,,,,
"cd31bae66328e889c8edb274f98375afac8aa6af;Rename Class;Rename Class	com.sunlightlabs.android.congress.LegislatorInfo renamed to com.sunlightlabs.android.congress.LegislatorProfile",,,,,,,,,
"6fc2f35c8993d0ef47d61dc046aae802d797e5a5;Rename Class;Rename Class	com.sunlightlabs.android.congress.LegislatorProfile renamed to com.sunlightlabs.android.congress.LegislatorInfo",,,,,,,,,
"eed628c78430e226efaedf9976dc9a5f3aae1f87;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LegislatorAdapter moved to com.sunlightlabs.android.congress.LegislatorList.LegislatorAdapter",,,,,,,,,
"ce9eed85ed540057d4a0f0d6c53d537e02a20e7b;Extract Method;Extract Method	public quickGetImage(size String", bioguideId String, context Context) : BitmapDrawable extracted from public getImage(size String, bioguideId String, context Context) : BitmapDrawable in class com.sunlightlabs.android.congress.utils.LegislatorImage,,,,,
"74e708ed13ec84621fc4e72f7b87d66434f3b80d;Rename Method;Rename Method	public loadPhotos() : void renamed to public loadPhoto() : void in class com.sunlightlabs.android.congress.LegislatorProfile",,,,,,,,,
"1ff93210416bcd86e994af0bd12cb575fa47455c;Rename Method;Rename Method	public thomasType(type String) : String renamed to public govTrackType(type String) : String in class com.sunlightlabs.congress.java.Bill",,,,,,,,,
"92da28a5abf681df1bba2031449797f1e5713be6;Extract Method;Extract Method	private getLoadMoreView(position int", convertView View, parent ViewGroup) : View extracted from public getView(position int, convertView View, parent ViewGroup) : View in class com.sunlightlabs.android.congress.BillList.BillAdapter,,,,,
"92da28a5abf681df1bba2031449797f1e5713be6;Extract Method;Extract Method	private getBillView(position int", convertView View, parent ViewGroup) : View extracted from public getView(position int, convertView View, parent ViewGroup) : View in class com.sunlightlabs.android.congress.BillList.BillAdapter,,,,,
"7eb9f067e79a00bd04a3f0ab03aff15817e65f14;Rename Method;Rename Method	public findByBioguideId(bioguide_id String) : Legislator renamed to public find(bioguide_id String) : Legislator in class com.sunlightlabs.congress.java.Legislator",,,,,,,,,
"cf8e287c6cdfc2715e0d454bd60f0e36acdefae4;Extract And Move Method;Extract And Move Method	public setupDrumbone(context Context) : void extracted from public onCreate(savedInstanceState Bundle) : void in class com.sunlightlabs.android.congress.BillInfo & moved to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"cf8e287c6cdfc2715e0d454bd60f0e36acdefae4;Extract And Move Method;Extract And Move Method	public setupDrumbone(context Context) : void extracted from public onCreate(savedInstanceState Bundle) : void in class com.sunlightlabs.android.congress.BillList & moved to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"cf8e287c6cdfc2715e0d454bd60f0e36acdefae4;Move Method;Move Method	public compareTo(another Committee) : int from class com.sunlightlabs.entities.Committee to public compareTo(another Legislator) : int from class com.sunlightlabs.congress.java.Legislator",,,,,,,,,
"3df7f052d0e84795fe3e843a6f42c0ec4ade0386;Extract And Move Method;Extract And Move Method	public onLoadLegislator(legislator Legislator) : void extracted from protected onPostExecute(legislator Legislator) : void in class com.sunlightlabs.android.congress.LegislatorLoader.LoadLegislatorTask & moved to class com.sunlightlabs.android.congress.LegislatorLoader",,,,,,,,,
"ad0e296961c36a0b7742ac59dba3a06b65d75d63;Extract And Move Method;Extract And Move Method	public setTitleSize(activity Activity", size float) : void extracted from public setupControls() : void in class com.sunlightlabs.android.congress.LegislatorList & moved to class com.sunlightlabs.android.congress.utils.Utils,,,,,,,,
"05b2ab05db369d77d53971c7dc547a8fbfd278b4;Inline Method;Inline Method	public displayTweets(cancelled boolean) : void inlined to public displayTweets() : void in class com.sunlightlabs.android.congress.LegislatorTwitter",,,,,,,,,
"05b2ab05db369d77d53971c7dc547a8fbfd278b4;Inline Method;Inline Method	protected displayVideos(cancelled boolean) : void inlined to protected displayVideos() : void in class com.sunlightlabs.android.congress.LegislatorYouTube",,,,,,,,,
"39800bfd883164ec5579d5f07c6c72b59a5a7128;Inline Method;Inline Method	protected displayNews(cancelled boolean) : void inlined to protected displayNews() : void in class com.sunlightlabs.android.congress.LegislatorNews",,,,,,,,,
"fd364e227edae13f6c2c5c5a1d6f3e3aee043e7d;Extract Method;Extract Method	public shortcutIntent(context Context", legislatorId String, name String, icon Bitmap) : Intent extracted from public shortcutIntent(context Context, legislator Legislator, icon Bitmap) : Intent in class com.sunlightlabs.android.congress.utils.Utils,,,,
"a1628e42a156262b1310313a7e51335256b03c6a;Extract Method;Extract Method	public displayBillBasic(adapter MergeAdapter) : LinearLayout extracted from public setupControls() : void in class com.sunlightlabs.android.congress.BillInfo",,,,,,,,,
"a1628e42a156262b1310313a7e51335256b03c6a;Extract Method;Extract Method	public displayBillBasic(adapter MergeAdapter) : LinearLayout extracted from public displayBill() : void in class com.sunlightlabs.android.congress.BillInfo",,,,,,,,,
"3aebab6dd4ecc3a76960f5e955b07d5e69fc5fda;Move Attribute;Move Attribute	public BILLS_RECENT : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.BillList",,,,,,,,,
"3aebab6dd4ecc3a76960f5e955b07d5e69fc5fda;Move Attribute;Move Attribute	public BILLS_RECENT : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.BillList",,,,,,,,,
"3aebab6dd4ecc3a76960f5e955b07d5e69fc5fda;Move Attribute;Move Attribute	public BILLS_RECENT : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.BillList",,,,,,,,,
"3aebab6dd4ecc3a76960f5e955b07d5e69fc5fda;Rename Method;Rename Method	private byline(bill Bill) : String renamed to private introducedAt(bill Bill) : String in class com.sunlightlabs.android.congress.BillList.BillAdapter",,,,,,,,,
"d53bba34fdfffdbb6d41e8cce52661a4b9b360e4;Move Class;Move Class	com.sunlightlabs.android.congress.BillAdapter moved to com.sunlightlabs.android.congress.BillList.BillAdapter",,,,,,,,,
"34b8302b02706b6e7289f9048d327bab9f51faf4;Rename Class;Rename Class	com.sunlightlabs.android.congress.MainLegislators renamed to com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"0b85b1529d592c4a214e2f834d2675c14ab6f4df;Move Attribute;Move Attribute	private FIRST : int from class com.sunlightlabs.android.congress.MainLegislators to class com.sunlightlabs.android.congress.MainTabs",,,,,,,,,
"0b85b1529d592c4a214e2f834d2675c14ab6f4df;Move Attribute;Move Attribute	private FIRST : int from class com.sunlightlabs.android.congress.MainLegislators to class com.sunlightlabs.android.congress.MainTabs",,,,,,,,,
"0b85b1529d592c4a214e2f834d2675c14ab6f4df;Move Attribute;Move Attribute	private FIRST : int from class com.sunlightlabs.android.congress.MainLegislators to class com.sunlightlabs.android.congress.MainTabs",,,,,,,,,
"0b85b1529d592c4a214e2f834d2675c14ab6f4df;Move Method;Move Method	public firstTime() : boolean from class com.sunlightlabs.android.congress.MainLegislators to public firstTime() : boolean from class com.sunlightlabs.android.congress.MainTabs",,,,,,,,,
"be69e5198f3c16efefb12e3fe5ae0fa2ef955416;Move Method;Move Method	public legislatorIntent(id String) : Intent from class com.sunlightlabs.android.congress.LegislatorList to public legislatorIntent(id String) : Intent from class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"be69e5198f3c16efefb12e3fe5ae0fa2ef955416;Move Method;Move Method	public positionFor(legislator Legislator) : String from class com.sunlightlabs.android.congress.LegislatorList.LegislatorAdapter to public positionFor(legislator Legislator) : String from class com.sunlightlabs.android.congress.BillInfo",,,,,,,,,
"42580cef28a39bf06c594981dddc7f303111397f;Rename Method;Rename Method	public getTitle() : String renamed to public displayTitle() : String in class com.sunlightlabs.congress.java.Bill",,,,,,,,,
"6d4905e3c58d00ddbf3aec50408d27073bb1b9de;Rename Class;Rename Class	com.sunlightlabs.congress.java.Server renamed to com.sunlightlabs.congress.java.Drumbone",,,,,,,,,
"e0fc9b147b8b248c9978910b433701ef13b8b6ac;Rename Class;Rename Class	com.sunlightlabs.android.congress.MainActivity renamed to com.sunlightlabs.android.congress.MainBills",,,,,,,,,
"e0fc9b147b8b248c9978910b433701ef13b8b6ac;Rename Method;Rename Method	public activityIntent() : Intent renamed to public billsIntent() : Intent in class com.sunlightlabs.android.congress.MainTabs",,,,,,,,,
"ed0f8990b552fdf4d1978213e3162207825d9d7a;Rename Method;Rename Method	public toString() : String renamed to public getTitle() : String in class com.sunlightlabs.congress.java.Bill",,,,,,,,,
"ed0f8990b552fdf4d1978213e3162207825d9d7a;Extract Method;Extract Method	public formatCode(code String) : String extracted from public toString() : String in class com.sunlightlabs.congress.java.Bill",,,,,,,,,
"1a51f94efe23d30d6f9de12f870234e7775fe414;Rename Class;Rename Class	com.sunlightlabs.android.congress.MainMenu renamed to com.sunlightlabs.android.congress.MainTabs",,,,,,,,,
"ed06dbea31acefba1c6f5672cbe83242a609b2af;Move Class;Move Class	com.sunlightlabs.android.congress.utils.CongressException moved to com.sunlightlabs.congress.java.CongressException",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	public RESULT_ZIP : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	public RESULT_LASTNAME : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	public RESULT_STATE : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	private ABOUT : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	private FIRST : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	private SEARCH_LOCATION : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	private SEARCH_ZIP : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	private SEARCH_STATE : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	private SEARCH_NAME : int from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Attribute;Move Attribute	private location : Location from class com.sunlightlabs.android.congress.MainMenu to class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Method;Move Method	protected onListItemClick(l ListView", v View, position int, id long) : void from class com.sunlightlabs.android.congress.MainMenu to protected onListItemClick(l ListView, v View, position int, id long) : void from class com.sunlightlabs.android.congress.MainLegislators,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Method;Move Method	public setupControls() : void from class com.sunlightlabs.android.congress.MainMenu to public setupControls() : void from class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Method;Move Method	public getLocation() : Location from class com.sunlightlabs.android.congress.MainMenu to public getLocation() : Location from class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Method;Move Method	public searchByZip(zipCode String) : void from class com.sunlightlabs.android.congress.MainMenu to public searchByZip(zipCode String) : void from class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Method;Move Method	public searchByLatLong(latitude double", longitude double) : void from class com.sunlightlabs.android.congress.MainMenu to public searchByLatLong(latitude double, longitude double) : void from class com.sunlightlabs.android.congress.MainLegislators,,,,,,,
"cfdeda417776c7458c25d66dd3cbead8c26052d2;Move Method;Move Method	public searchByLastName(lastName String) : void from class com.sunlightlabs.android.congress.MainMenu to public searchByLastName(lastName String) : void from class com.sunlightlabs.android.congress.MainLegislators",,,,,,,,,
