CommitId;RefactoringType;RefactoringDetail
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_AVAILABLE : String from class org.thialfihar.android.apg.ui.SelectPublicKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_AVAILABLE : String from class org.thialfihar.android.apg.ui.SelectSecretKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_VALID : String from class org.thialfihar.android.apg.ui.SelectPublicKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_VALID : String from class org.thialfihar.android.apg.ui.SelectSecretKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_AVAILABLE : String from class org.thialfihar.android.apg.ui.SelectPublicKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_AVAILABLE : String from class org.thialfihar.android.apg.ui.SelectSecretKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_VALID : String from class org.thialfihar.android.apg.ui.SelectPublicKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_VALID : String from class org.thialfihar.android.apg.ui.SelectSecretKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_AVAILABLE : String from class org.thialfihar.android.apg.ui.SelectPublicKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_AVAILABLE : String from class org.thialfihar.android.apg.ui.SelectSecretKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_VALID : String from class org.thialfihar.android.apg.ui.SelectPublicKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
1ea00ef0825e09ad267c28d022eabc5458657342;Move Attribute;Move Attribute	public PROJECTION_ROW_VALID : String from class org.thialfihar.android.apg.ui.SelectSecretKeyFragment to class org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
8749569e808397a9439182965be7d6d47d5b7e6d;Rename Class;Rename Class	org.thialfihar.android.apg.ui.widget.SelectPublicKeyCursorAdapter renamed to org.thialfihar.android.apg.ui.widget.SelectKeyCursorAdapter
825ec676d0d6c7c1307de2465cc5dac28a8e0531;Rename Method;Rename Method	public BytesToPGPSecretKeyRing(keysBytes byte[]) : PGPSecretKeyRing renamed to public BytesToPGPKeyRing(keysBytes byte[]) : PGPKeyRing in class org.thialfihar.android.apg.helper.PGPConversionHelper
825ec676d0d6c7c1307de2465cc5dac28a8e0531;Move Method;Move Method	public onContextItemSelected(menuItem android.view.MenuItem) : boolean from class org.thialfihar.android.apg.ui.KeyListPublicActivity to public onContextItemSelected(item android.view.MenuItem) : boolean from class org.thialfihar.android.apg.ui.KeyListPublicFragment
825ec676d0d6c7c1307de2465cc5dac28a8e0531;Extract And Move Method;Extract And Move Method	public onCreateOptionsMenu(menu Menu) : boolean extracted from public onCreateOptionsMenu(menu Menu) : boolean in class org.thialfihar.android.apg.ui.KeyListSecretActivity & moved to class org.thialfihar.android.apg.ui.KeyListActivity
825ec676d0d6c7c1307de2465cc5dac28a8e0531;Move Method;Move Method	protected onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.thialfihar.android.apg.ui.KeyListActivityOld to protected onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.thialfihar.android.apg.ui.KeyListActivity
691d888e924f63b4d306c48ad5eacd1befd03af5;Extract Method;Extract Method	private getPGPKeyRing(context Context, queryUri Uri) : PGPKeyRing extracted from public getPGPPublicKeyRingByMasterKeyId(context Context, masterKeyId long) : PGPPublicKeyRing in class org.thialfihar.android.apg.provider.ProviderHelper
691d888e924f63b4d306c48ad5eacd1befd03af5;Extract Method;Extract Method	private getPGPKeyRing(context Context, queryUri Uri) : PGPKeyRing extracted from public getPGPPublicKeyRing(context Context, rowId long) : PGPPublicKeyRing in class org.thialfihar.android.apg.provider.ProviderHelper
691d888e924f63b4d306c48ad5eacd1befd03af5;Extract Method;Extract Method	private getPGPKeyRing(context Context, queryUri Uri) : PGPKeyRing extracted from public getPGPSecretKeyRingByMasterKeyId(context Context, masterKeyId long) : PGPSecretKeyRing in class org.thialfihar.android.apg.provider.ProviderHelper
691d888e924f63b4d306c48ad5eacd1befd03af5;Extract Method;Extract Method	private getPGPKeyRing(context Context, queryUri Uri) : PGPKeyRing extracted from public getPGPSecretKeyRing(context Context, rowId long) : PGPSecretKeyRing in class org.thialfihar.android.apg.provider.ProviderHelper
691d888e924f63b4d306c48ad5eacd1befd03af5;Extract Method;Extract Method	private getKeyRingsRowIds(context Context, queryUri Uri) : Vector<Integer> extracted from public getSecretKeyRingsRowIds(context Context) : Vector<Integer> in class org.thialfihar.android.apg.provider.ProviderHelper
691d888e924f63b4d306c48ad5eacd1befd03af5;Extract Method;Extract Method	private getKeyRingsRowIds(context Context, queryUri Uri) : Vector<Integer> extracted from public getPublicKeyRingsRowIds(context Context) : Vector<Integer> in class org.thialfihar.android.apg.provider.ProviderHelper
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Class;Move Class	org.thialfihar.android.apg.ui.KeyListActivity.KeyListAdapter moved to org.thialfihar.android.apg.ui.KeyListActivityOld.KeyListAdapter
4704e2faf4b5c342a811a91d780c077b05c6237b;Rename Class;Rename Class	org.thialfihar.android.apg.ui.PublicKeyListActivity renamed to org.thialfihar.android.apg.ui.KeyListPublicActivity
4704e2faf4b5c342a811a91d780c077b05c6237b;Rename Class;Rename Class	org.thialfihar.android.apg.ui.SecretKeyListActivity renamed to org.thialfihar.android.apg.ui.KeyListSecretActivity
4704e2faf4b5c342a811a91d780c077b05c6237b;Rename Class;Rename Class	org.thialfihar.android.apg.ui.SelectSecretKeyListActivity renamed to org.thialfihar.android.apg.ui.SelectSecretKeyListActivityOld
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Attribute;Move Attribute	protected mFilterLayout : View from class org.thialfihar.android.apg.ui.SelectPublicKeyListActivity to class org.thialfihar.android.apg.ui.KeyListActivityOld
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Attribute;Move Attribute	protected mClearFilterButton : Button from class org.thialfihar.android.apg.ui.SelectPublicKeyListActivity to class org.thialfihar.android.apg.ui.KeyListActivityOld
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Attribute;Move Attribute	protected mFilterInfo : TextView from class org.thialfihar.android.apg.ui.SelectPublicKeyListActivity to class org.thialfihar.android.apg.ui.KeyListActivityOld
4704e2faf4b5c342a811a91d780c077b05c6237b;Extract Method;Extract Method	private buildKeyRingQuery(qb SQLiteQueryBuilder, projectionMap HashMap<String,String>, match int, sortOrder String) : SQLiteQueryBuilder extracted from public query(uri Uri, projection String[], selection String, selectionArgs String[], sortOrder String) : Cursor in class org.thialfihar.android.apg.provider.ApgProvider
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Method;Move Method	protected refreshList() : void from class org.thialfihar.android.apg.ui.KeyListActivity to protected refreshList() : void from class org.thialfihar.android.apg.ui.KeyListActivityOld
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Method;Move Method	protected onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.thialfihar.android.apg.ui.KeyListActivity to protected onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.thialfihar.android.apg.ui.KeyListActivityOld
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Method;Move Method	public onCreate(savedInstanceState Bundle) : void from class org.thialfihar.android.apg.ui.SelectPublicKeyListActivity to public onCreate(savedInstanceState Bundle) : void from class org.thialfihar.android.apg.ui.KeyListActivityOld
4704e2faf4b5c342a811a91d780c077b05c6237b;Move Method;Move Method	protected onNewIntent(intent Intent) : void from class org.thialfihar.android.apg.ui.SelectPublicKeyListActivity to protected onNewIntent(intent Intent) : void from class org.thialfihar.android.apg.ui.KeyListActivityOld
d24bbdc6a13cbc56a5d117e5d5bd9ef3be39e63b;Rename Method;Rename Method	public buildPublicKeysRankUri(keyRingRowId String) : Uri renamed to public buildPublicKeysUri(keyRingRowId String, keyRowId String) : Uri in class org.thialfihar.android.apg.provider.ApgContract.PublicKeys
d24bbdc6a13cbc56a5d117e5d5bd9ef3be39e63b;Rename Method;Rename Method	public buildSecretKeysRankUri(keyRingRowId String) : Uri renamed to public buildSecretKeysUri(keyRingRowId String, keyRowId String) : Uri in class org.thialfihar.android.apg.provider.ApgContract.SecretKeys
d24bbdc6a13cbc56a5d117e5d5bd9ef3be39e63b;Rename Method;Rename Method	public buildPublicUserIdsRankUri(keyRingRowId String) : Uri renamed to public buildPublicUserIdsUri(keyRingRowId String, userIdRowId String) : Uri in class org.thialfihar.android.apg.provider.ApgContract.PublicUserIds
d24bbdc6a13cbc56a5d117e5d5bd9ef3be39e63b;Rename Method;Rename Method	public buildSecretUserIdsRankUri(keyRingRowId String) : Uri renamed to public buildSecretUserIdsUri(keyRingRowId String, userIdRowId String) : Uri in class org.thialfihar.android.apg.provider.ApgContract.SecretUserIds
d24bbdc6a13cbc56a5d117e5d5bd9ef3be39e63b;Rename Method;Rename Method	private buildDefaultSelection(uri Uri, keyType Integer, selection String) : String renamed to private buildDefaultKeyRingsSelection(uri Uri, keyType Integer, selection String) : String in class org.thialfihar.android.apg.provider.ApgProvider
fb49f9e9c8d1b6d27a489c047431925974738a24;Rename Class;Rename Class	org.thialfihar.android.apg.helper.PGPMain.GeneralException renamed to org.thialfihar.android.apg.helper.PGPMain.ApgGeneralException
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public buildSecretKey(context Context, userIds ArrayList<String>, keys ArrayList<PGPSecretKey>, keysUsages ArrayList<Integer>, masterKeyId long, oldPassPhrase String, newPassPhrase String, progress ProgressDialogUpdater) : void in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public importKeyRings(context Context, type int, data InputData, progress ProgressDialogUpdater) : Bundle in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public exportKeyRings(context Context, keyRingIds Vector<Integer>, outStream OutputStream, progress ProgressDialogUpdater) : Bundle in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public encrypt(context Context, data InputData, outStream OutputStream, armored boolean, encryptionKeyIds long[], signatureKeyId long, signaturePassPhrase String, progress ProgressDialogUpdater, symmetricAlgorithm int, hashAlgorithm int, compression int, forceV3Signature boolean, passPhrase String) : void in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public signText(context Context, data InputData, outStream OutputStream, signatureKeyId long, signaturePassPhrase String, hashAlgorithm int, forceV3Signature boolean, progress ProgressDialogUpdater) : void in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public generateSignature(context Context, data InputData, outStream OutputStream, armored boolean, binary boolean, signatureKeyId long, signaturePassPhrase String, hashAlgorithm int, forceV3Signature boolean, progress ProgressDialogUpdater) : void in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public decrypt(context Context, data InputData, outStream OutputStream, passPhrase String, progress ProgressDialogUpdater, assumeSymmetric boolean) : Bundle in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, message int, current int, total int) : void extracted from public verifyText(context Context, data InputData, outStream OutputStream, lookupUnknownKey boolean, progress ProgressDialogUpdater) : Bundle in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, current int, total int) : void extracted from public buildSecretKey(context Context, userIds ArrayList<String>, keys ArrayList<PGPSecretKey>, keysUsages ArrayList<Integer>, masterKeyId long, oldPassPhrase String, newPassPhrase String, progress ProgressDialogUpdater) : void in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, current int, total int) : void extracted from public importKeyRings(context Context, type int, data InputData, progress ProgressDialogUpdater) : Bundle in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, current int, total int) : void extracted from public exportKeyRings(context Context, keyRingIds Vector<Integer>, outStream OutputStream, progress ProgressDialogUpdater) : Bundle in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, current int, total int) : void extracted from public encrypt(context Context, data InputData, outStream OutputStream, armored boolean, encryptionKeyIds long[], signatureKeyId long, signaturePassPhrase String, progress ProgressDialogUpdater, symmetricAlgorithm int, hashAlgorithm int, compression int, forceV3Signature boolean, passPhrase String) : void in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	public updateProgress(progress ProgressDialogUpdater, current int, total int) : void extracted from public decrypt(context Context, data InputData, outStream OutputStream, passPhrase String, progress ProgressDialogUpdater, assumeSymmetric boolean) : Bundle in class org.thialfihar.android.apg.helper.PGPMain
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	private handleActionCreateKey(intent Intent) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.EditKeyActivity
66cab704e73f8639019f764eafb3599f1e7a929f;Extract Method;Extract Method	private handleActionEditKey(intent Intent) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.EditKeyActivity
cbc3b8ae4ea047a61068c1a301aeb6556b46ec2b;Extract Method;Extract Method	private handleActionImport(intent Intent) : void extracted from protected handleIntent(intent Intent) : void in class org.thialfihar.android.apg.ui.KeyListActivity
054ad2bb97d7140c2ff92064337fc3894555e132;Extract Method;Extract Method	private handleActionDecrypt(intent Intent) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.DecryptActivity
054ad2bb97d7140c2ff92064337fc3894555e132;Extract Method;Extract Method	private handleActionDecryptFile(intent Intent) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.DecryptActivity
054ad2bb97d7140c2ff92064337fc3894555e132;Extract Method;Extract Method	private handleActionDecryptAndReturn(intent Intent) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.DecryptActivity
054ad2bb97d7140c2ff92064337fc3894555e132;Extract Method;Extract Method	private handleActionEncryptSign(intent Intent) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.EncryptActivity
4b8400685a62afa0f4cb21940e9583d21886535b;Rename Class;Rename Class	org.thialfihar.android.apg.service.PassphraseCacheService.LocalBinder renamed to org.thialfihar.android.apg.service.PassphraseCacheService.PassphraseCacheBinder
be49597882a8170ed6244c0f20c375cd525a883d;Extract And Move Method;Extract And Move Method	public setActionBarBackButton(activity SherlockFragmentActivity) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.DecryptActivity & moved to class org.thialfihar.android.apg.helper.OtherHelper
be49597882a8170ed6244c0f20c375cd525a883d;Extract And Move Method;Extract And Move Method	public setActionBarBackButton(activity SherlockFragmentActivity) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.EditKeyActivity & moved to class org.thialfihar.android.apg.helper.OtherHelper
be49597882a8170ed6244c0f20c375cd525a883d;Extract And Move Method;Extract And Move Method	public setActionBarBackButton(activity SherlockFragmentActivity) : void extracted from public onCreate(savedInstanceState Bundle) : void in class org.thialfihar.android.apg.ui.EncryptActivity & moved to class org.thialfihar.android.apg.helper.OtherHelper
23ce0e37fd304f964ef7b5ae79a0c6fbebfff93a;Rename Method;Rename Method	public doneCallback(msg Message) : void renamed to public handleMessage(message Message) : void in class org.thialfihar.android.apg.ui.KeyServerQueryActivity
6096f7e8ca37f47f6ee110991770d0451cecc575;Move Method;Move Method	public onOptionsItemSelected(item MenuItem) : boolean from class org.thialfihar.android.apg.ui.KeyServerExportActivity to public onOptionsItemSelected(item MenuItem) : boolean from class org.thialfihar.android.apg.ui.ImportFromQRCodeActivity
018a84c8d664d017f24fcf59b99f29944b853066;Rename Method;Rename Method	public doneCallback(msg Message) : void renamed to public signAndUploadOnClick(view View) : void in class org.thialfihar.android.apg.ui.ImportFromQRCodeActivity
72718d7fbc6cdc7c93d3b2e3bbcddd8b8a1c9006;Move Class;Move Class	org.thialfihar.android.apg.ProgressDialogUpdater moved to org.thialfihar.android.apg.util.ProgressDialogUpdater
1e78dd165a2d32d28e3a77c512b41102dedd5cc8;Move Class;Move Class	org.thialfihar.android.apg.passphrase.AskForPassphrase moved to org.thialfihar.android.apg.deprecated.AskForPassphrase
1e78dd165a2d32d28e3a77c512b41102dedd5cc8;Move Class;Move Class	org.thialfihar.android.apg.passphrase.PassphraseCacheService moved to org.thialfihar.android.apg.service.PassphraseCacheService
1e78dd165a2d32d28e3a77c512b41102dedd5cc8;Rename Class;Rename Class	org.thialfihar.android.apg.passphrase.CachedPassPhrase renamed to org.thialfihar.android.apg.service.CachedPassphrase
4130123e77c3ca2ea098f7c54dc143051f96b08d;Extract Superclass;Extract Superclass	android.support.v4.app._ActionBarSherlockTrojanHorse from classes [com.actionbarsherlock.app.SherlockFragmentActivity]
4130123e77c3ca2ea098f7c54dc143051f96b08d;Extract Interface;Extract Interface	android.support.v4.app._ActionBarSherlockTrojanHorse.OnCreateOptionsMenuListener from classes [com.actionbarsherlock.app.SherlockDialogFragment, com.actionbarsherlock.app.SherlockFragment, com.actionbarsherlock.app.SherlockListFragment]
4130123e77c3ca2ea098f7c54dc143051f96b08d;Extract Interface;Extract Interface	android.support.v4.app._ActionBarSherlockTrojanHorse.OnPrepareOptionsMenuListener from classes [com.actionbarsherlock.app.SherlockDialogFragment, com.actionbarsherlock.app.SherlockFragment, com.actionbarsherlock.app.SherlockListFragment]
4130123e77c3ca2ea098f7c54dc143051f96b08d;Extract Interface;Extract Interface	android.support.v4.app._ActionBarSherlockTrojanHorse.OnOptionsItemSelectedListener from classes [com.actionbarsherlock.app.SherlockDialogFragment, com.actionbarsherlock.app.SherlockFragment, com.actionbarsherlock.app.SherlockListFragment]
4130123e77c3ca2ea098f7c54dc143051f96b08d;Pull Up Method;Pull Up Method	public onCreatePanelMenu(featureId int, menu Menu) : boolean from class com.actionbarsherlock.app.SherlockFragmentActivity to public onCreatePanelMenu(featureId int, menu Menu) : boolean from class android.support.v4.app._ActionBarSherlockTrojanHorse
4130123e77c3ca2ea098f7c54dc143051f96b08d;Pull Up Method;Pull Up Method	public onPreparePanel(featureId int, view View, menu Menu) : boolean from class com.actionbarsherlock.app.SherlockFragmentActivity to public onPreparePanel(featureId int, view View, menu Menu) : boolean from class android.support.v4.app._ActionBarSherlockTrojanHorse
4130123e77c3ca2ea098f7c54dc143051f96b08d;Pull Up Method;Pull Up Method	public onMenuItemSelected(featureId int, item MenuItem) : boolean from class com.actionbarsherlock.app.SherlockFragmentActivity to public onMenuItemSelected(featureId int, item MenuItem) : boolean from class android.support.v4.app._ActionBarSherlockTrojanHorse
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Class;Move Class	org.thialfihar.android.apg.helper.PGPHelper.GeneralException moved to org.thialfihar.android.apg.helper.PGPMain.GeneralException
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Class;Move Class	org.thialfihar.android.apg.helper.PGPHelper.NoAsymmetricEncryptionException moved to org.thialfihar.android.apg.helper.PGPMain.NoAsymmetricEncryptionException
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public AUTHORITY : String from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public CONTENT_URI_SECRET_KEY_RINGS : Uri from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public CONTENT_URI_SECRET_KEY_RING_BY_KEY_ID : Uri from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public CONTENT_URI_SECRET_KEY_RING_BY_EMAILS : Uri from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public CONTENT_URI_PUBLIC_KEY_RINGS : Uri from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public CONTENT_URI_PUBLIC_KEY_RING_BY_KEY_ID : Uri from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public CONTENT_URI_PUBLIC_KEY_RING_BY_EMAILS : Uri from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	private VERSION : String from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	private PREFERRED_SYMMETRIC_ALGORITHMS : int[] from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	private PREFERRED_HASH_ALGORITHMS : int[] from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	private PREFERRED_COMPRESSION_ALGORITHMS : int[] from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public PGP_MESSAGE : Pattern from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public PGP_SIGNED_MESSAGE : Pattern from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	public PGP_PUBLIC_KEY : Pattern from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	private mPassPhraseCache : HashMap<Long,CachedPassPhrase> from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	private mEditPassPhrase : String from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Attribute;Move Attribute	private mDatabase : Database from class org.thialfihar.android.apg.helper.PGPHelper to class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public initialize(context Context) : void from class org.thialfihar.android.apg.helper.PGPHelper to public initialize(context Context) : void from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public getDatabase() : Database from class org.thialfihar.android.apg.helper.PGPHelper to public getDatabase() : Database from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public setEditPassPhrase(passPhrase String) : void from class org.thialfihar.android.apg.helper.PGPHelper to public setEditPassPhrase(passPhrase String) : void from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public getEditPassPhrase() : String from class org.thialfihar.android.apg.helper.PGPHelper to public getEditPassPhrase() : String from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public setCachedPassPhrase(keyId long, passPhrase String) : void from class org.thialfihar.android.apg.helper.PGPHelper to public setCachedPassPhrase(keyId long, passPhrase String) : void from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public getCachedPassPhrase(keyId long) : String from class org.thialfihar.android.apg.helper.PGPHelper to public getCachedPassPhrase(keyId long) : String from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public cleanUpCache(ttl int, initialDelay int) : int from class org.thialfihar.android.apg.helper.PGPHelper to public cleanUpCache(ttl int, initialDelay int) : int from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public createKey(context Context, algorithmChoice int, keySize int, passPhrase String, masterSecretKey PGPSecretKey) : PGPSecretKeyRing from class org.thialfihar.android.apg.helper.PGPHelper to public createKey(context Context, algorithmChoice int, keySize int, passPhrase String, masterSecretKey PGPSecretKey) : PGPSecretKeyRing from class org.thialfihar.android.apg.helper.PGPMain
a51273a051dc4acfec572558cdaa2f0cb120a052;Move Method;Move Method	public buildSecretKey(context Context, userIds ArrayList<String>, keys ArrayList<PGPSecretKey>, keysUsages ArrayList<Integer>, masterKeyId long, oldPassPhrase String, newPassPhrase String, progress ProgressDialogUpdater) : void from class org.thialfihar.android.apg.helper.PGPHelper to public buildSecretKey(context Context, userIds ArrayList<String>, keys ArrayList<PGPSecretKey>, keysUsages ArrayList<Integer>, masterKeyId long, oldPassPhrase String, newPassPhrase String, progress ProgressDialogUpdater) : void from class org.thialfihar.android.apg.helper.PGPMain
